seq,ax,ay,az,wroll,wpitch,wyaw,roll,pitch,yaw,vx,vy,vz
137,0.147461,0.876032,0.053000,3.803508,-1.312547,2.730810,-7.957543,123.503532,14.895094,0.011494,-1.218506,0.158033
138,0.138333,0.601570,0.129341,4.440268,0.444273,-3.088972,-8.163146,123.510834,14.889125,0.012915,-1.181878,0.131020
139,0.119633,0.450335,0.154612,4.866294,2.679644,-7.438785,-8.271801,123.565918,14.713662,0.013500,-1.155893,0.138081
140,-0.119024,0.062360,0.121857,4.923444,6.415807,-10.665174,-8.153364,123.668968,14.411929,0.010899,-0.921586,0.116836
141,-0.172847,-0.113897,0.215842,4.631993,9.131954,-13.132595,-7.946306,123.840248,14.015300,0.000987,-0.744101,0.125241
142,-0.236456,-0.419023,0.341252,3.829356,10.468665,-13.796372,-7.586552,124.029259,13.566483,-0.011861,-0.757737,0.139130
143,-0.258461,-0.743995,0.367618,2.550630,10.168058,-12.233825,-7.106207,124.224274,13.132647,-0.026849,-0.787125,0.156815
144,-0.215265,-0.928497,0.421519,1.367901,8.899865,-9.858672,-6.520384,124.389870,12.764439,-0.041308,-0.829249,0.176505
145,-0.076900,-0.923453,0.530963,-0.263883,6.246762,-6.439047,-5.979351,124.485939,12.492810,-0.041290,-0.875861,0.200280
146,-0.047646,-1.036800,0.510975,-1.505774,3.888923,-3.259306,-5.417358,124.513969,12.331171,-0.037898,-0.925179,0.226290
147,0.071543,-1.096591,0.358918,-2.196424,2.742505,-1.392665,-4.861331,124.548599,12.253638,-0.032173,-0.978827,0.248000
148,0.141601,-0.937718,0.197212,-2.594096,4.799005,-0.290512,-4.423873,124.650475,12.225585,-0.023745,-1.029997,0.261866
149,0.043027,-0.952894,0.062298,-3.214416,7.984838,-0.083364,-4.004919,124.859070,12.219354,-0.017527,-1.077574,0.216266
150,-0.070453,-0.984561,-0.085660,-2.903489,9.963035,0.260378,-3.587090,125.172997,12.222304,-0.016788,-1.126323,0.173812
151,-0.135081,-0.815827,-0.300474,-2.214916,11.163774,2.406551,-3.254427,125.577248,12.266753,-0.024542,-1.171646,0.164121
152,-0.123923,-0.347696,-0.342119,-1.197123,11.214130,8.354609,-3.145729,126.008965,12.446106,-0.033632,-1.201046,0.148019
153,-0.159434,0.087604,-0.154578,0.763691,8.400324,15.178548,-3.192763,126.346138,12.838326,-0.043332,-0.973552,0.135564
154,-0.079405,0.589594,-0.032759,2.983912,4.234547,19.327539,-3.428514,126.566010,13.413427,-0.041847,-0.956935,0.105461
155,0.077998,1.077730,0.172994,4.633687,1.600763,20.722040,-3.864018,126.678085,14.080920,-0.035866,-0.915564,0.108929
156,0.116353,1.574187,0.326521,5.657048,-0.455458,18.652822,-4.520208,126.723419,14.737168,-0.027100,-0.849578,0.121379
157,0.135160,1.638257,0.414951,6.380669,-1.866048,13.151122,-5.193336,126.704521,15.267234,-0.018883,-0.769580,0.139878
158,0.251880,1.505088,0.296768,6.274250,-1.222879,6.977590,-5.769160,126.714256,15.602713,-0.009529,-0.691309,0.157634
159,0.391211,1.661430,0.375222,7.165785,0.276333,2.780130,-6.417590,126.787628,15.765342,0.003933,-0.612458,0.174396
160,0.405686,1.673333,0.231877,8.118109,1.198783,0.807665,-7.007796,126.941811,15.825138,0.021239,-0.529402,0.189535
161,0.318328,1.497140,0.206482,9.023913,1.719150,1.143794,-7.477423,127.095192,15.857662,0.036724,-0.450452,0.200457
162,0.284463,1.396114,0.189274,9.867552,0.656528,1.417248,-7.864977,127.230080,15.900346,0.049178,-0.378433,0.210313
163,0.112661,1.218877,0.139515,10.506653,-1.249793,-0.329198,-8.135727,127.279991,15.918480,0.045533,-0.313371,0.176110
164,-0.142231,0.656110,-0.025455,9.802940,-1.708011,-5.434206,-8.117741,127.241264,15.822423,0.042178,-0.266809,0.144215
165,-0.296559,0.223033,0.044542,8.914591,-0.036037,-12.040725,-7.921539,127.156250,15.531174,0.028592,-0.245143,0.116593
166,-0.218145,-0.171197,0.270762,9.262241,0.193937,-18.311539,-7.546613,127.047546,15.025303,0.013109,-0.244159,0.124438
167,-0.327799,-0.560408,0.294617,9.031826,1.362796,-21.828798,-6.958873,126.931381,14.356297,-0.003155,-0.262762,0.138535
168,-0.351469,-0.792936,0.383586,8.732745,3.473151,-21.706724,-6.249702,126.845459,13.630706,-0.022752,-0.296908,0.155452
169,-0.275691,-0.972469,0.501938,8.982997,4.631329,-17.023659,-5.434391,126.802338,12.985199,-0.041047,-0.341356,0.177553
170,-0.221170,-1.057802,0.540291,8.986049,4.034692,-9.947943,-4.560967,126.774277,12.535672,-0.056084,-0.392425,0.203571
171,-0.226765,-1.160056,0.531496,7.811086,5.629284,-4.494285,-3.647213,126.772362,12.294969,-0.069898,-0.448184,0.230328
172,-0.239198,-1.241475,0.601976,6.909233,7.101860,-1.643419,-2.713841,126.810249,12.192674,-0.084162,-0.508534,0.258627
173,-0.230568,-1.205233,0.638096,6.256101,6.222836,-0.735609,-1.820082,126.853874,12.153023,-0.098522,-0.570015,0.289591
174,-0.269331,-1.071022,0.592016,4.940509,5.004867,-0.450311,-1.035287,126.865570,12.133258,-0.113635,-0.627234,0.320306
175,-0.326666,-1.015391,0.569889,3.276454,4.366414,-0.588703,-0.330025,126.843170,12.115941,-0.131150,-0.679706,0.349316
176,-0.209248,-0.759229,0.357437,1.219376,3.302304,0.453396,2.421854,126.305878,12.113686,-0.147164,-0.724384,0.372462
177,-0.218437,-0.665794,0.285986,-1.060457,4.432418,1.775827,2.790895,126.343025,12.150839,-0.160471,-0.760322,0.388510
178,-0.266645,-0.615081,0.449701,-3.686669,6.786472,3.254456,3.066324,126.387657,12.234677,-0.175214,-0.792657,0.406864
179,-0.251833,-0.533580,0.410247,-5.807593,6.537488,4.975641,3.214398,126.476837,12.371845,-0.190792,-0.821686,0.428325
180,-0.120660,-0.397890,0.411491,-7.287076,5.008587,6.014221,3.228147,126.553848,12.555010,-0.202719,-0.845285,0.448831
181,-0.265722,-0.079362,0.334561,-7.938646,3.797002,7.607286,3.027374,126.571014,12.782035,-0.214995,-0.691180,0.467444
182,-0.191054,0.346889,0.289159,-8.050038,-0.522893,8.022338,2.622851,126.517624,13.042528,-0.229029,-0.684804,0.483000
183,-0.022699,0.664218,0.062631,-8.382689,-5.433321,7.372294,2.002667,126.402374,13.299106,-0.191016,-0.659839,0.396363
184,0.142617,1.011168,-0.043087,-9.205164,-8.027394,6.514724,1.190470,126.231323,13.530556,-0.153653,-0.618266,0.319837
185,0.231776,1.295561,-0.154245,-10.038319,-8.302061,4.976591,0.220355,126.073158,13.722077,-0.118411,-0.560911,0.314866
186,0.478252,1.402953,-0.162177,-11.129356,-8.143365,2.489333,-0.830082,125.974396,13.846509,-0.103276,-0.493760,0.306918
187,0.589009,1.482077,-0.155496,-11.623756,-6.655587,0.536148,-1.941034,125.934937,13.896934,-0.079210,-0.421947,0.298938
188,0.587126,1.522517,-0.162658,-11.368837,-5.121112,-0.140947,-3.068009,125.956497,13.903521,-0.052422,-0.347145,0.290947
189,0.488285,1.344396,-0.056144,-10.468451,-3.632416,-1.657300,-4.102270,125.977295,13.873549,-0.028152,-0.275784,0.230068
190,0.296222,1.280773,0.057844,-9.204895,-3.405659,-3.503254,-5.083739,125.963318,13.787540,-0.011155,-0.210468,0.185441
191,0.208655,1.023819,0.168262,-8.818747,-3.780117,-5.546052,-5.927166,125.889793,13.636719,-0.000926,-0.153165,0.191056
192,0.073710,0.720047,0.224937,-9.203190,-2.535568,-7.369118,-6.624732,125.774841,13.421466,0.002835,-0.109881,0.200849
193,-0.172552,0.379195,0.355967,-9.282537,-0.069673,-9.163607,-7.166883,125.627914,13.145921,-0.002251,-0.082713,0.215334
194,-0.216432,0.082457,0.498016,-9.422923,1.669882,-8.887414,-7.563823,125.494102,12.845071,-0.014591,-0.057617,0.236645
195,-0.257763,-0.296898,0.482358,-9.848656,2.602223,-6.889977,-7.751284,125.389519,12.582114,-0.029062,-0.063290,0.261117
196,-0.440146,-0.509945,0.540965,-9.245652,3.603997,-4.012177,-7.812838,125.268425,12.400412,-0.049125,-0.083774,0.286663
197,-0.429816,-0.573150,0.397162,-8.071147,2.906933,-1.766579,-7.803374,125.190811,12.304099,-0.073490,-0.111164,0.310078
198,-0.207595,-0.470653,0.167170,-6.444968,3.381780,-0.229011,-7.799321,125.206192,12.270840,-0.092040,-0.137571,0.324149
199,-0.283545,-0.258404,-0.131064,-5.027841,6.609396,1.574068,-7.847507,125.348335,12.293258,-0.106934,-0.156110,0.325014
200,-0.239457,-0.139692,-0.165187,-3.677855,8.021161,1.591814,-7.909626,125.586166,12.346023,-0.122625,-0.134100,0.317570
201,0.007423,0.068797,-0.332900,-2.141886,7.797099,0.206874,-8.017352,125.933914,12.376000,-0.105621,-0.109767,0.305080
202,0.072170,0.234759,-0.182640,-0.659223,8.361134,-0.579200,-8.167444,126.269798,12.369795,-0.085636,-0.102491,0.292154
203,-0.024772,0.347707,-0.134068,-0.184947,6.638633,-0.102730,-8.343759,126.562042,12.358429,-0.070177,-0.088242,0.284198
204,0.123368,0.275454,0.031870,0.543701,3.069613,-1.387344,-9.233352,126.899559,12.333594,-0.056685,-0.072975,0.226978
